transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,customer_quality_score,true_recovery_probability,recovered,created_at
5296,458,7547.0,card,temporary_bank_failure,3,0.629,0.562,0,2026-08-09 13:02:34
5297,4813,4204.63,upi,authentication_failure,1,0.601,0.51,0,2026-08-23 13:02:34
5298,2771,1639.41,card,authentication_failure,0,0.703,0.631,1,2026-08-06 13:02:34
5299,4391,1366.82,netbanking,customer_abandonment,1,0.617,0.167,0,2026-07-07 13:02:34
5300,2938,1548.36,netbanking,insufficient_balance,3,0.789,0.326,1,2026-06-25 13:02:34
5301,4215,3973.85,card,customer_abandonment,0,0.866,0.346,0,2026-07-29 13:02:34
5302,4769,3591.18,netbanking,customer_abandonment,2,0.449,0.02,0,2026-07-04 13:02:34
5303,672,5703.55,wallet,temporary_bank_failure,1,0.463,0.655,1,2026-07-06 13:02:34
5304,1088,8895.1,netbanking,temporary_bank_failure,0,0.555,0.772,1,2026-08-19 13:02:34
5305,4256,5970.85,card,repeated_failure,1,0.694,0.148,0,2026-08-13 13:02:34
5306,2509,6079.48,card,insufficient_balance,0,0.841,0.586,0,2026-08-08 13:02:34
5307,1856,3569.81,wallet,repeated_failure,1,0.739,0.166,0,2026-07-28 13:02:34
5308,2007,4847.93,card,repeated_failure,0,0.913,0.315,0,2026-06-26 13:02:34
5309,865,5569.15,card,authentication_failure,2,0.775,0.5,0,2026-07-22 13:02:34
5310,1030,2428.59,card,temporary_bank_failure,0,0.702,0.831,1,2026-07-19 13:02:34
5311,681,7323.52,upi,insufficient_balance,2,0.661,0.354,0,2026-06-27 13:02:34
5312,806,6743.09,netbanking,temporary_bank_failure,2,0.789,0.706,1,2026-07-03 13:02:34
5313,1333,9513.02,card,insufficient_balance,0,0.693,0.527,0,2026-08-18 13:02:34
5314,317,2308.23,wallet,customer_abandonment,0,0.802,0.321,0,2026-06-26 13:02:34
5315,3788,5069.5,wallet,temporary_bank_failure,2,0.539,0.606,1,2026-07-19 13:02:34
5316,4809,2035.03,upi,repeated_failure,3,0.779,0.022,0,2026-07-31 13:02:34
5317,1828,7435.05,card,authentication_failure,1,0.882,0.623,1,2026-07-18 13:02:34
5318,4623,5464.17,upi,temporary_bank_failure,0,0.861,0.894,1,2026-06-10 13:02:34
5319,1673,9590.52,upi,authentication_failure,2,0.659,0.454,1,2026-08-20 13:02:34
5320,1891,7029.2,netbanking,authentication_failure,1,0.559,0.494,1,2026-08-17 13:02:34
5321,1278,9289.79,upi,network_timeout,3,0.791,0.576,1,2026-06-22 13:02:34
5322,629,7503.79,wallet,insufficient_balance,3,0.961,0.394,0,2026-07-07 13:02:34
5323,2859,7097.34,netbanking,insufficient_balance,2,0.605,0.332,1,2026-07-20 13:02:34
5324,1497,2945.41,wallet,temporary_bank_failure,3,0.537,0.525,0,2026-08-27 13:02:34
5325,835,7974.78,netbanking,customer_abandonment,0,0.674,0.27,1,2026-06-10 13:02:34
5326,2430,1656.62,netbanking,network_timeout,2,0.598,0.579,0,2026-07-31 13:02:34
5327,166,3792.21,wallet,authentication_failure,2,0.725,0.48,1,2026-06-08 13:02:34
5328,181,206.41,card,customer_abandonment,1,0.793,0.237,1,2026-07-28 13:02:34
5329,2241,725.67,card,network_timeout,2,0.585,0.574,1,2026-07-10 13:02:34
5330,2194,692.49,upi,authentication_failure,3,0.896,0.468,1,2026-08-10 13:02:34
5331,2868,2944.52,netbanking,authentication_failure,2,0.818,0.517,1,2026-07-15 13:02:34
5332,79,2063.24,card,customer_abandonment,3,0.825,0.09,0,2026-07-02 13:02:34
5333,2985,6859.35,netbanking,repeated_failure,1,0.572,0.099,0,2026-06-19 13:02:34
5334,2840,6386.18,upi,insufficient_balance,0,0.733,0.543,1,2026-06-17 13:02:34
5335,1527,2143.9,card,authentication_failure,0,0.899,0.71,1,2026-07-09 13:02:34
5336,2549,529.2,card,customer_abandonment,3,0.431,0.02,0,2026-05-30 13:02:34
5337,3063,1481.08,netbanking,insufficient_balance,3,0.546,0.228,0,2026-06-28 13:02:34
5338,364,1330.65,upi,network_timeout,0,0.926,0.87,1,2026-07-18 13:02:34
5339,3866,4526.82,wallet,temporary_bank_failure,3,0.496,0.508,1,2026-06-07 13:02:34
5340,3501,7017.53,upi,authentication_failure,2,0.481,0.382,1,2026-07-04 13:02:34
5341,150,1526.44,card,repeated_failure,2,0.878,0.141,0,2026-08-13 13:02:34
5342,4150,1118.09,upi,network_timeout,0,0.623,0.749,0,2026-07-16 13:02:34
5343,2740,4132.66,upi,repeated_failure,1,0.808,0.193,0,2026-07-10 13:02:34
5344,4815,487.24,netbanking,customer_abandonment,2,0.636,0.094,0,2026-06-29 13:02:34
5345,846,7824.31,netbanking,insufficient_balance,0,0.877,0.601,0,2026-07-27 13:02:34
5346,3158,1371.11,card,insufficient_balance,0,0.546,0.468,0,2026-06-13 13:02:34
5347,2419,6849.28,netbanking,authentication_failure,2,0.833,0.523,1,2026-08-15 13:02:34
5348,3412,5002.57,netbanking,authentication_failure,1,0.631,0.522,1,2026-07-07 13:02:34
5349,1959,2543.28,wallet,temporary_bank_failure,1,0.582,0.703,1,2026-06-29 13:02:34
5350,2590,4545.68,upi,temporary_bank_failure,2,0.565,0.616,1,2026-07-07 13:02:34
5351,4569,7728.27,upi,customer_abandonment,0,0.614,0.246,0,2026-07-15 13:02:34
5352,2742,3549.21,netbanking,repeated_failure,3,0.654,0.02,0,2026-06-16 13:02:34
5353,846,6785.54,card,customer_abandonment,0,0.877,0.351,0,2026-07-30 13:02:34
5354,1275,8962.89,upi,customer_abandonment,0,0.83,0.332,0,2026-07-21 13:02:34
5355,495,4404.9,netbanking,authentication_failure,0,0.411,0.514,0,2026-06-20 13:02:34
5356,1742,7648.16,upi,network_timeout,3,0.261,0.364,0,2026-06-12 13:02:34
5357,1602,6937.37,card,network_timeout,2,0.771,0.648,1,2026-08-10 13:02:34
5358,4168,9267.39,upi,authentication_failure,1,0.742,0.567,1,2026-08-05 13:02:34
5359,3333,3922.73,netbanking,insufficient_balance,3,0.851,0.35,1,2026-07-16 13:02:34
5360,4502,3009.32,card,insufficient_balance,0,0.899,0.61,1,2026-08-23 13:02:34
5361,264,8222.24,netbanking,customer_abandonment,0,0.773,0.309,0,2026-06-23 13:02:34
5362,4090,6523.08,wallet,customer_abandonment,1,0.829,0.252,1,2026-07-08 13:02:34
5363,4352,6309.8,netbanking,authentication_failure,3,0.917,0.477,0,2026-07-21 13:02:34
5364,2577,7722.87,card,customer_abandonment,3,0.826,0.09,0,2026-07-07 13:02:34
5365,4533,8732.99,upi,insufficient_balance,1,0.836,0.504,0,2026-06-03 13:02:34
5366,518,1377.39,card,repeated_failure,1,0.841,0.206,1,2026-07-03 13:02:34
5367,3442,1567.22,netbanking,network_timeout,2,0.813,0.665,1,2026-06-25 13:02:34
5368,2394,7147.32,upi,authentication_failure,1,0.612,0.515,0,2026-08-04 13:02:34
5369,1741,801.98,card,temporary_bank_failure,0,0.859,0.894,1,2026-08-26 13:02:34
5370,248,8282.68,card,network_timeout,3,0.695,0.538,1,2026-06-18 13:02:34
5371,1189,6183.14,upi,network_timeout,1,0.305,0.542,0,2026-07-18 13:02:34
5372,3165,1640.38,card,authentication_failure,1,0.628,0.521,1,2026-06-25 13:02:34
5373,2016,676.69,card,network_timeout,2,0.874,0.69,1,2026-07-13 13:02:34
5374,574,1754.47,wallet,insufficient_balance,1,0.814,0.496,1,2026-06-01 13:02:34
5375,1524,7883.37,card,authentication_failure,2,0.458,0.373,0,2026-06-08 13:02:34
5376,1611,1016.99,card,customer_abandonment,3,0.615,0.02,0,2026-07-16 13:02:34
5377,2184,3089.16,card,insufficient_balance,3,0.303,0.131,0,2026-08-02 13:02:34
5378,3912,3063.27,upi,repeated_failure,3,0.639,0.02,0,2026-07-24 13:02:34
5379,450,748.35,upi,repeated_failure,2,0.369,0.02,0,2026-08-20 13:02:34
5380,2820,3165.83,upi,network_timeout,3,0.93,0.632,1,2026-06-16 13:02:34
5381,2794,5800.88,wallet,repeated_failure,3,0.865,0.056,0,2026-08-10 13:02:34
5382,4150,7484.58,card,insufficient_balance,1,0.623,0.419,1,2026-07-27 13:02:34
5383,3923,7654.72,upi,temporary_bank_failure,2,0.865,0.736,0,2026-07-05 13:02:34
5384,1487,8903.9,card,temporary_bank_failure,3,0.658,0.573,1,2026-08-20 13:02:34
5385,547,5260.54,netbanking,insufficient_balance,0,0.682,0.523,0,2026-08-20 13:02:34
5386,4517,691.01,upi,network_timeout,1,0.969,0.808,1,2026-06-16 13:02:34
5387,1563,7104.5,upi,network_timeout,1,0.737,0.715,1,2026-07-09 13:02:34
5388,3431,9230.53,card,customer_abandonment,0,0.747,0.299,0,2026-07-20 13:02:34
5389,4264,5220.51,upi,repeated_failure,2,0.572,0.02,0,2026-06-11 13:02:34
5390,89,2210.78,wallet,temporary_bank_failure,3,0.346,0.448,1,2026-08-04 13:02:34
5391,4382,378.83,netbanking,temporary_bank_failure,1,0.761,0.774,0,2026-07-26 13:02:34
5392,4292,5423.35,wallet,customer_abandonment,2,0.778,0.151,0,2026-07-29 13:02:34
5393,2922,7158.31,upi,authentication_failure,3,0.406,0.272,0,2026-08-18 13:02:34
5394,535,7737.19,wallet,authentication_failure,3,0.385,0.264,0,2026-07-17 13:02:34
5395,119,5485.3,card,insufficient_balance,3,0.69,0.286,1,2026-06-10 13:02:34
5396,514,3182.09,wallet,network_timeout,2,0.987,0.735,0,2026-06-17 13:02:34
5397,3350,2238.28,card,network_timeout,2,0.356,0.482,0,2026-08-09 13:02:34
5398,4455,2294.7,wallet,authentication_failure,2,0.656,0.452,1,2026-07-09 13:02:34
5399,4890,4097.29,card,customer_abandonment,0,0.712,0.285,0,2026-06-30 13:02:34
5400,599,7463.83,upi,repeated_failure,2,0.88,0.142,0,2026-07-14 13:02:34
5401,2591,1943.22,wallet,customer_abandonment,0,0.663,0.265,0,2026-07-07 13:02:34
5402,4660,5290.55,netbanking,network_timeout,1,0.764,0.726,1,2026-07-10 13:02:34
5403,4062,6829.57,wallet,network_timeout,3,0.875,0.61,1,2026-08-26 13:02:34
5404,1496,4894.83,wallet,repeated_failure,0,0.639,0.206,0,2026-06-16 13:02:34
5405,3143,8899.35,card,customer_abandonment,2,0.611,0.084,0,2026-06-07 13:02:34
5406,3655,7150.11,netbanking,temporary_bank_failure,0,0.736,0.844,0,2026-08-06 13:02:34
5407,4575,4505.58,netbanking,temporary_bank_failure,3,0.932,0.683,1,2026-08-12 13:02:34
5408,2935,2471.56,wallet,customer_abandonment,1,0.806,0.242,1,2026-07-04 13:02:34
5409,4882,2340.0,upi,temporary_bank_failure,3,0.834,0.644,0,2026-06-30 13:02:34
5410,3121,3299.13,upi,network_timeout,2,0.716,0.626,1,2026-06-04 13:02:34
5411,1071,5225.77,netbanking,insufficient_balance,3,0.793,0.327,0,2026-08-01 13:02:34
5412,3319,8433.43,netbanking,authentication_failure,1,0.853,0.611,1,2026-06-06 13:02:34
5413,3829,6944.92,wallet,repeated_failure,0,0.714,0.236,0,2026-08-18 13:02:34
5414,926,2367.36,upi,insufficient_balance,3,0.528,0.221,0,2026-06-06 13:02:34
5415,2923,1217.32,wallet,network_timeout,3,0.906,0.622,0,2026-06-21 13:02:34
5416,4571,767.4,netbanking,repeated_failure,1,0.817,0.197,1,2026-06-24 13:02:34
5417,2672,1475.25,wallet,insufficient_balance,2,0.583,0.323,1,2026-05-31 13:02:34
5418,3167,9924.16,netbanking,insufficient_balance,2,0.469,0.278,0,2026-08-20 13:02:34
5419,3649,5734.47,wallet,customer_abandonment,0,0.479,0.192,0,2026-06-29 13:02:34
5420,26,7205.95,upi,authentication_failure,0,0.798,0.669,0,2026-06-13 13:02:34
5421,2903,5622.02,card,insufficient_balance,1,0.955,0.552,0,2026-07-01 13:02:34
5422,3896,2903.51,upi,repeated_failure,0,0.826,0.28,0,2026-07-11 13:02:34
5423,1174,3678.35,netbanking,customer_abandonment,2,0.806,0.162,0,2026-06-25 13:02:34
5424,2046,8967.65,card,temporary_bank_failure,3,0.512,0.515,0,2026-06-27 13:02:34
5425,3835,4368.53,netbanking,network_timeout,3,0.63,0.512,0,2026-06-23 13:02:34
5426,3499,9954.32,upi,temporary_bank_failure,1,0.872,0.819,1,2026-06-28 13:02:34
5427,4949,4554.75,wallet,customer_abandonment,0,0.966,0.386,1,2026-06-23 13:02:34
5428,4531,5257.14,wallet,network_timeout,0,0.402,0.661,1,2026-07-20 13:02:34
5429,530,2836.67,netbanking,authentication_failure,0,0.939,0.726,1,2026-08-14 13:02:34
5430,2804,8428.9,card,temporary_bank_failure,2,0.707,0.673,1,2026-07-03 13:02:34
5431,1844,7184.83,card,network_timeout,0,0.635,0.754,1,2026-08-18 13:02:34
5432,3465,2413.43,wallet,network_timeout,3,0.832,0.593,1,2026-08-23 13:02:34
5433,1287,9273.15,upi,authentication_failure,0,0.69,0.626,1,2026-07-07 13:02:34
5434,661,9931.27,netbanking,temporary_bank_failure,3,0.921,0.678,1,2026-08-03 13:02:34
5435,3497,9921.43,upi,authentication_failure,3,0.554,0.332,0,2026-08-18 13:02:34
5436,369,5780.81,wallet,authentication_failure,0,0.801,0.67,1,2026-07-07 13:02:34
5437,2369,7916.55,wallet,authentication_failure,0,0.71,0.634,1,2026-07-02 13:02:34
5438,1354,1632.83,netbanking,repeated_failure,0,0.73,0.242,0,2026-07-29 13:02:34
5439,1530,3172.39,upi,insufficient_balance,2,0.934,0.464,0,2026-07-01 13:02:34
5440,2755,6213.29,upi,temporary_bank_failure,3,0.809,0.634,1,2026-06-08 13:02:34
5441,2234,3094.99,wallet,repeated_failure,0,0.351,0.09,0,2026-08-26 13:02:34
5442,2564,1672.94,upi,network_timeout,1,0.613,0.665,0,2026-07-07 13:02:34
5443,2401,8224.69,wallet,repeated_failure,2,0.682,0.063,0,2026-07-04 13:02:34
5444,3498,8666.1,netbanking,temporary_bank_failure,2,0.835,0.724,1,2026-08-18 13:02:34
5445,2598,9275.01,card,network_timeout,1,0.655,0.682,1,2026-06-17 13:02:34
5446,870,9966.49,upi,authentication_failure,0,0.839,0.686,1,2026-06-15 13:02:34
5447,1803,4672.26,netbanking,authentication_failure,0,0.957,0.733,1,2026-07-01 13:02:34
5448,1322,4796.53,wallet,authentication_failure,0,0.862,0.695,0,2026-06-10 13:02:34
5449,4513,2497.95,netbanking,customer_abandonment,3,0.662,0.025,0,2026-08-23 13:02:34
5450,4178,5182.73,card,repeated_failure,2,0.694,0.068,0,2026-08-15 13:02:34
5451,4594,8369.21,netbanking,temporary_bank_failure,1,0.552,0.691,1,2026-08-26 13:02:34
5452,113,6689.07,upi,repeated_failure,2,0.958,0.173,0,2026-07-16 13:02:34
5453,3169,2843.71,wallet,temporary_bank_failure,3,0.465,0.496,0,2026-06-28 13:02:34
5454,3884,2611.67,upi,network_timeout,2,0.797,0.659,0,2026-06-07 13:02:34
5455,1697,4090.24,wallet,customer_abandonment,0,0.832,0.333,0,2026-06-05 13:02:34
5456,2989,4094.26,netbanking,authentication_failure,1,0.8,0.59,0,2026-06-09 13:02:34
5457,4392,9581.37,netbanking,insufficient_balance,2,0.675,0.36,0,2026-07-23 13:02:34
5458,4168,7343.17,wallet,customer_abandonment,2,0.742,0.137,0,2026-06-20 13:02:34
5459,766,4688.61,upi,network_timeout,1,0.839,0.756,1,2026-06-14 13:02:34
5460,490,4243.32,card,repeated_failure,3,0.579,0.02,0,2026-07-13 13:02:34
5461,1600,1358.48,card,insufficient_balance,0,0.856,0.592,1,2026-08-13 13:02:34
5462,4804,3643.75,upi,authentication_failure,0,0.866,0.696,1,2026-07-13 13:02:34
5463,579,4507.41,wallet,authentication_failure,1,0.512,0.475,1,2026-08-19 13:02:34
5464,279,3008.57,card,customer_abandonment,0,0.858,0.343,0,2026-08-14 13:02:34
5465,1784,4143.17,netbanking,network_timeout,0,0.63,0.752,1,2026-08-24 13:02:34
5466,3971,1665.68,card,authentication_failure,2,0.904,0.552,1,2026-06-06 13:02:34
5467,2892,7781.89,upi,network_timeout,1,0.866,0.766,1,2026-06-23 13:02:34
5468,4911,4828.74,netbanking,repeated_failure,0,0.752,0.251,0,2026-06-21 13:02:34
5469,235,1744.4,card,authentication_failure,1,0.616,0.516,1,2026-07-16 13:02:34
5470,227,5787.65,netbanking,temporary_bank_failure,3,0.23,0.402,0,2026-08-13 13:02:34
5471,3996,7213.39,card,authentication_failure,1,0.373,0.419,1,2026-06-12 13:02:34
5472,2098,3414.93,wallet,repeated_failure,2,0.622,0.039,0,2026-07-11 13:02:34
5473,1270,3030.31,netbanking,insufficient_balance,3,0.597,0.249,0,2026-06-22 13:02:34
5474,3283,1535.72,upi,temporary_bank_failure,3,0.708,0.593,1,2026-08-02 13:02:34
5475,717,9277.47,netbanking,repeated_failure,3,0.721,0.02,0,2026-07-11 13:02:34
5476,314,2422.24,card,temporary_bank_failure,2,0.728,0.681,1,2026-08-21 13:02:34
5477,4030,2798.67,card,insufficient_balance,3,0.846,0.348,1,2026-07-18 13:02:34
5478,1909,5842.91,upi,authentication_failure,3,0.825,0.44,0,2026-07-23 13:02:34
5479,4958,6481.1,netbanking,customer_abandonment,2,0.692,0.117,1,2026-07-03 13:02:34
5480,4621,4940.0,wallet,network_timeout,3,0.834,0.594,1,2026-07-09 13:02:34
5481,3006,5775.93,netbanking,insufficient_balance,3,0.812,0.335,0,2026-08-24 13:02:34
5482,973,9971.69,netbanking,temporary_bank_failure,0,0.686,0.824,1,2026-07-17 13:02:34
5483,285,3170.32,wallet,authentication_failure,3,0.777,0.421,0,2026-08-22 13:02:34
5484,4452,4400.66,wallet,customer_abandonment,3,0.515,0.02,0,2026-05-31 13:02:34
5485,4160,401.24,netbanking,insufficient_balance,1,0.42,0.338,0,2026-07-14 13:02:34
5486,2024,957.54,upi,repeated_failure,3,0.829,0.042,0,2026-06-24 13:02:34
5487,1420,2441.9,netbanking,temporary_bank_failure,1,0.724,0.76,0,2026-06-13 13:02:34
5488,4712,2046.47,wallet,temporary_bank_failure,1,0.837,0.805,1,2026-08-04 13:02:34
5489,2285,2403.39,wallet,repeated_failure,0,0.942,0.327,0,2026-07-26 13:02:34
5490,2809,1602.87,card,network_timeout,0,0.918,0.867,0,2026-06-05 13:02:34
5491,3720,4725.6,wallet,authentication_failure,3,0.715,0.396,0,2026-08-02 13:02:34
5492,3460,718.16,card,network_timeout,0,0.636,0.754,1,2026-06-20 13:02:34
5493,1526,1619.03,upi,network_timeout,1,0.683,0.693,1,2026-06-13 13:02:34
5494,1376,694.18,netbanking,temporary_bank_failure,0,0.82,0.878,1,2026-07-07 13:02:34
5495,1599,1778.77,upi,repeated_failure,1,0.806,0.192,0,2026-06-18 13:02:34
5496,1923,9511.22,card,repeated_failure,2,0.605,0.032,0,2026-07-26 13:02:34
5497,3279,2142.34,netbanking,repeated_failure,3,0.909,0.074,0,2026-06-11 13:02:34
5498,4223,7795.26,wallet,authentication_failure,0,0.607,0.593,0,2026-06-15 13:02:34
5499,3502,2069.23,upi,insufficient_balance,1,0.706,0.452,1,2026-06-05 13:02:34
5500,2231,4177.13,netbanking,insufficient_balance,1,0.831,0.502,0,2026-06-26 13:02:34
5501,438,5669.94,netbanking,network_timeout,2,0.641,0.596,1,2026-08-16 13:02:34
5502,3578,2787.47,netbanking,network_timeout,2,0.653,0.601,0,2026-07-15 13:02:34
5503,322,6406.64,netbanking,repeated_failure,2,0.432,0.02,0,2026-07-22 13:02:34
5504,3758,4829.43,card,temporary_bank_failure,2,0.77,0.698,1,2026-08-20 13:02:34
5505,1178,8327.69,card,insufficient_balance,2,0.933,0.463,0,2026-06-13 13:02:34
5506,2516,6725.44,upi,customer_abandonment,1,0.436,0.094,0,2026-06-21 13:02:34
5507,1565,3217.41,card,authentication_failure,0,0.862,0.695,1,2026-08-05 13:02:34
5508,2883,7365.49,card,repeated_failure,1,0.894,0.228,0,2026-06-13 13:02:34
5509,765,2804.35,netbanking,authentication_failure,3,0.692,0.387,1,2026-08-21 13:02:34
5510,3391,6533.8,netbanking,repeated_failure,0,0.662,0.215,0,2026-07-07 13:02:34
5511,1183,4093.48,upi,customer_abandonment,1,0.746,0.218,0,2026-07-06 13:02:34
5512,1041,8323.59,wallet,customer_abandonment,0,0.334,0.134,0,2026-07-16 13:02:34
5513,4985,8664.7,card,customer_abandonment,2,0.365,0.02,0,2026-07-25 13:02:34
5514,1987,3515.79,card,network_timeout,2,0.452,0.521,1,2026-07-03 13:02:34
5515,2935,5474.35,upi,customer_abandonment,3,0.806,0.082,0,2026-08-17 13:02:34
5516,2878,1253.62,upi,network_timeout,1,0.724,0.71,0,2026-08-12 13:02:34
5517,4364,4857.54,wallet,authentication_failure,2,0.512,0.395,0,2026-06-06 13:02:34
5518,1096,861.85,netbanking,network_timeout,1,0.618,0.667,0,2026-07-05 13:02:34
5519,993,5233.1,wallet,network_timeout,1,0.463,0.605,1,2026-06-04 13:02:34
5520,2117,8386.19,card,temporary_bank_failure,0,0.747,0.849,1,2026-06-16 13:02:34
5521,4688,8279.86,wallet,network_timeout,0,0.428,0.671,0,2026-08-04 13:02:34
5522,1360,2912.11,wallet,repeated_failure,3,0.659,0.02,0,2026-08-27 13:02:34
5523,4399,637.41,card,network_timeout,2,0.693,0.617,0,2026-08-02 13:02:34
5524,1015,2274.42,upi,repeated_failure,3,0.856,0.052,0,2026-08-26 13:02:34
5525,2058,5308.57,card,network_timeout,2,0.889,0.696,0,2026-08-04 13:02:34
5526,2832,3158.09,wallet,temporary_bank_failure,0,0.665,0.816,0,2026-07-10 13:02:34
5527,4977,924.08,upi,insufficient_balance,2,0.925,0.46,1,2026-06-29 13:02:34
5528,368,3371.14,card,authentication_failure,3,0.607,0.353,0,2026-06-26 13:02:34
5529,4096,5813.58,upi,network_timeout,3,0.671,0.528,1,2026-06-11 13:02:34
5530,1783,6654.68,wallet,temporary_bank_failure,0,0.523,0.759,1,2026-08-08 13:02:34
5531,847,3200.85,card,temporary_bank_failure,2,0.702,0.671,1,2026-06-13 13:02:34
5532,2095,5593.52,upi,authentication_failure,1,0.872,0.619,1,2026-08-09 13:02:34
5533,1048,2736.78,wallet,network_timeout,2,0.995,0.738,1,2026-06-24 13:02:34
5534,1399,5490.09,wallet,repeated_failure,2,0.88,0.142,1,2026-08-21 13:02:34
5535,788,2275.05,card,network_timeout,0,0.476,0.69,1,2026-08-03 13:02:34
5536,4644,7085.31,upi,insufficient_balance,2,0.338,0.225,0,2026-08-07 13:02:34
5537,2994,4362.58,upi,insufficient_balance,0,0.579,0.482,0,2026-06-18 13:02:34
5538,945,3683.49,card,temporary_bank_failure,1,0.407,0.633,1,2026-06-05 13:02:34
5539,851,9756.28,netbanking,repeated_failure,1,0.758,0.173,0,2026-08-02 13:02:34
5540,350,5622.04,upi,insufficient_balance,2,0.585,0.324,0,2026-07-04 13:02:34
5541,2237,1707.27,netbanking,customer_abandonment,2,0.849,0.18,0,2026-06-10 13:02:34
5542,4642,4001.9,wallet,repeated_failure,3,0.757,0.02,0,2026-06-27 13:02:34
5543,2602,5201.43,card,authentication_failure,0,0.901,0.71,1,2026-06-06 13:02:34
5544,93,4991.45,card,repeated_failure,3,0.597,0.02,0,2026-06-29 13:02:34
5545,2025,9052.64,card,repeated_failure,2,0.925,0.16,0,2026-06-10 13:02:34
5546,231,3393.1,wallet,repeated_failure,2,0.612,0.035,0,2026-08-25 13:02:34
5547,4227,4524.86,netbanking,network_timeout,3,0.455,0.442,1,2026-08-20 13:02:34
5548,1297,2350.5,wallet,authentication_failure,0,0.857,0.693,1,2026-06-14 13:02:34
5549,3093,6234.53,wallet,repeated_failure,2,0.739,0.086,0,2026-07-31 13:02:34
5550,1995,7179.84,wallet,repeated_failure,3,0.852,0.051,0,2026-06-18 13:02:34
5551,689,6521.79,upi,customer_abandonment,3,0.405,0.02,0,2026-06-12 13:02:34
5552,2045,9788.42,upi,network_timeout,3,0.765,0.566,1,2026-07-05 13:02:34
5553,4179,6124.69,card,temporary_bank_failure,0,0.461,0.734,0,2026-08-06 13:02:34
5554,3003,4285.77,netbanking,customer_abandonment,3,0.504,0.02,0,2026-07-01 13:02:34
5555,4310,8259.99,upi,network_timeout,0,0.691,0.776,0,2026-06-25 13:02:34
5556,333,6434.2,card,network_timeout,1,0.911,0.784,1,2026-06-28 13:02:34
5557,1056,6620.97,upi,authentication_failure,3,0.905,0.472,0,2026-08-08 13:02:34
5558,1883,1244.88,netbanking,insufficient_balance,0,0.452,0.431,1,2026-06-13 13:02:34
5559,2253,1355.88,card,network_timeout,2,0.654,0.602,0,2026-08-20 13:02:34
5560,4290,7374.17,wallet,repeated_failure,1,0.838,0.205,0,2026-06-10 13:02:34
